geoid,gisjoin,state_fips,state_name,state_abbr,county_name,county_fips,tract_fips,area_km2,centroid_x,very_low_mf_own_hh,very_low_mf_rent_hh,very_low_sf_own_hh,very_low_sf_rent_hh,low_mf_own_hh,low_mf_rent_hh,low_sf_own_hh,low_sf_rent_hh,mod_mf_own_hh,mod_mf_rent_hh,mod_sf_own_hh,mod_sf_rent_hh,mid_mf_own_hh,mid_mf_rent_hh,mid_sf_own_hh,mid_sf_rent_hh,high_mf_own_hh,high_mf_rent_hh,high_sf_own_hh,high_sf_rent_hh,very_low_mf_own_bldg_cnt,very_low_mf_rent_bldg_cnt,high_sf_rent_elep_hh,company_na,company_ty,avg_monthly_consumption_kwh,avg_monthly_bill_dlrs,dlrs_kwh,avg_pbi_usd_p_kwh,avg_cbi_usd_p_w,avg_ibi_pct,hh_size_1,hh_size_2,hh_size_3,hh_size_4,fam_med_income,hh_med_income,hh_gini_index,pop_over_65,pop_under_18,hu_monthly_owner_costs_lessthan_1000dlrs,hu_monthly_owner_costs_greaterthan_1000dlrs,hu_own,hu_rent,hu_vintage_2010toafter,hu_vintage_2000to2009,hu_vintage_1980to1999,hu_vintage_1960to1970,hu_vintage_1940to1959,hu_vintage_1939toearlier,climate_zone_description,locale
53011040408,G5300110040408,53,Washington,WA,Clark County,11,40408,20.3245619,-122.56293,0,46,47,42,2,17,34,9,1,30,72,30,3,39,109,21,12,53,494,40,0.8108,9.768,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,141,543,70,396,95841,87596,0.4852,534,863,274,691,685,547,26,276,417,321,65,45,Mixed,Suburban - Large
53011040416,G5300110040416,53,Washington,WA,Clark County,11,40416,20.14691488,-122.5121238,1,30,29,25,0,19,26,11,2,29,51,11,2,38,144,29,10,65,538,39,0.0959,5.1716,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,178,463,145,377,90478,84089,0.389,417,1014,198,847,873,376,45,207,566,277,68,0,Mixed,Rural - Fringe
53011040504,G5300110040504,53,Washington,WA,Clark County,11,40504,194.7846822,-122.350986,1,24,16,17,1,24,53,21,3,52,84,44,6,67,195,36,22,89,575,35,0.0965,4.3445,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,126,643,234,457,75000,75786,0.3373,576,1393,410,932,1051,366,15,245,692,403,51,54,Mixed,Rural - Distant
53011040505,G5300110040505,53,Washington,WA,Clark County,11,40505,39.88640261,-122.4695339,2,29,34,32,0,19,25,23,2,49,116,33,4,64,192,45,19,126,966,68,0.282,5.1419,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,209,810,357,554,99605,93649,0.3381,926,1566,567,1197,1235,492,18,222,974,492,131,93,Mixed,Rural - Fringe
53011040510,G5300110040510,53,Washington,WA,Clark County,11,40510,47.5458065,-122.3120627,1,37,35,30,2,43,55,36,2,77,130,63,4,69,221,40,22,111,748,63,0.2666,7.6093,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,213,918,317,427,76678,78946,0.3265,930,1131,569,1055,1090,1072,68,793,571,312,116,15,Mixed,Rural - Fringe
53011040511,G5300110040511,53,Washington,WA,Clark County,11,40511,86.17832362,-122.3282455,0,26,30,36,0,11,15,8,0,17,47,15,1,24,101,20,11,46,317,19,0.2663,4.6714,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,94,339,98,262,91250,73309,0.413,294,627,246,434,440,298,28,139,471,95,12,48,Mixed,Rural - Fringe
53011040603,G5300110040603,53,Washington,WA,Clark County,11,40603,55.5638214,-122.4240816,0,65,66,62,2,35,43,24,5,58,97,36,3,43,158,38,13,87,661,53,1.3273,10.508,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,318,781,95,433,84702,80132,0.432,733,916,531,919,1006,558,18,247,777,449,37,99,Mixed,Rural - Fringe
53011040604,G5300110040604,53,Washington,WA,Clark County,11,40604,22.10014847,-122.4667482,1,77,59,58,1,54,50,34,3,60,112,50,8,73,253,47,18,111,625,48,0.8983,11.7723,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,172,696,325,651,72750,70379,0.3637,679,1812,378,1139,1220,1419,42,441,1007,264,72,18,Mixed,Rural - Fringe
53011040605,G5300110040605,53,Washington,WA,Clark County,11,40605,21.73380877,-122.404357,0,32,39,36,0,54,72,37,2,50,132,46,6,53,195,32,17,102,761,62,0.5296,5.2515,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,369,726,163,563,85800,78774,0.3861,821,1306,423,912,929,1104,67,730,345,330,242,107,Mixed,Rural - Fringe
53011040709,G5300110040709,53,Washington,WA,Clark County,11,40709,11.63028939,-122.568844,1,44,39,43,0,49,52,43,1,54,115,39,5,59,175,39,16,75,491,54,0.5394,8.8866,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,304,483,229,455,71600,66810,0.3857,399,1391,250,775,839,1254,40,860,289,167,37,78,Mixed,Suburban - Large
53011040710,G5300110040710,53,Washington,WA,Clark County,11,40710,27.87450307,-122.5228331,0,62,63,46,1,64,91,41,3,102,163,49,6,86,244,46,23,74,571,55,0.5337,11.1899,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,541,573,264,509,81172,63450,0.3586,769,1628,389,1058,1092,987,141,475,721,404,123,23,Mixed,Rural - Fringe
53011040905,G5300110040905,53,Washington,WA,Clark County,11,40905,26.37156419,-122.7056208,0,31,25,23,0,17,15,14,1,40,60,30,2,21,96,17,18,69,564,32,0.5377,5.2882,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,214,502,173,241,115259,96875,0.4089,655,552,349,632,652,283,8,234,468,192,146,82,Mixed,Rural - Fringe
53011041327,G5300110041327,53,Washington,WA,Clark County,11,41327,7.385716202,-122.4922087,3,81,78,47,3,39,63,44,5,94,130,57,3,68,266,54,18,161,1101,90,1.3923,14.7348,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,234,699,500,1099,84766,82891,0.3731,726,2933,508,1631,1817,1508,18,1389,994,74,45,12,Mixed,Suburban - Large
53011041400,G5300110041400,53,Washington,WA,Clark County,11,41400,13.09718259,-122.4307245,0,25,63,55,2,63,75,48,3,76,189,70,9,98,283,72,19,85,602,47,1.631,6.938,112.040739,PUD No 1 of Clark County,PSubdiv,1046.565023,96.85045532,0.092541269,,,,410,781,326,480,71429,60766,0.4263,588,1403,312,983,1075,1916,115,241,588,342,382,329,Mixed,Suburban - Large
53015000800,G5300150000800,53,Washington,WA,Cowlitz County,15,800,16.10273317,-122.9574729,0,53,70,56,0,46,72,27,3,81,187,56,2,77,292,69,12,99,1119,74,0.26,8.5296,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,593,1287,465,377,72500,65000,0.4106,1387,1333,1138,1233,1581,950,0,180,531,1118,542,351,Mixed,City - Small
53015000900,G5300150000900,53,Washington,WA,Cowlitz County,15,900,13.94843906,-122.9287102,1,84,91,93,2,36,50,28,1,90,244,80,3,60,295,71,6,90,853,65,0.806,13.2704,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,597,825,309,816,70785,53979,0.4102,1032,1990,1030,942,1260,1847,41,334,753,893,357,169,Mixed,Suburban - Small
53015001600,G5300150001600,53,Washington,WA,Cowlitz County,15,1600,111.3936945,-122.7943104,3,80,78,78,0,35,33,20,1,61,211,53,7,84,373,74,11,106,858,78,0.8862,12.39,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,491,1165,403,520,65888,56875,0.4286,1261,1692,803,1241,1373,1842,18,707,896,530,178,250,Mixed,Rural - Fringe
53015001700,G5300150001700,53,Washington,WA,Cowlitz County,15,1700,394.082074,-122.748228,1,48,41,49,0,26,65,24,1,55,120,39,1,53,182,39,5,66,810,54,0.3603,9.2874,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,369,950,222,365,82431,69750,0.3732,911,1086,737,1068,1183,221,35,388,720,458,227,78,Mixed,Rural - Distant
53015001800,G5300150001800,53,Washington,WA,Cowlitz County,15,1800,1155.923797,-122.4861805,3,17,18,11,0,5,10,6,0,22,70,23,1,29,84,25,2,27,221,17,0.4508,2.1151,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,182,237,60,207,59620,55667,0.3438,241,487,308,291,418,250,15,97,195,244,91,44,Mixed,Rural - Distant
53015001900,G5300150001900,53,Washington,WA,Cowlitz County,15,1900,299.825121,-123.0922522,1,54,64,56,2,33,46,25,2,64,163,56,1,54,207,29,7,83,701,44,0.7864,9.9869,120.0287695,PUD No 1 of Cowlitz County,PSubdiv,1308.578611,110.9394548,0.084778594,,,,473,713,242,499,70963,64228,0.3716,960,1089,681,753,996,1330,17,262,746,404,272,226,Mixed,Rural - Fringe
53027000300,G5300270000300,53,Washington,WA,Grays Harbor County,27,300,1457.133022,-123.8159193,0,32,66,59,0,19,38,21,0,34,135,46,1,32,167,30,4,38,408,49,0.7815,5.3215,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,328,583,196,228,63281,53125,0.3714,703,591,844,304,477,470,10,127,261,503,247,187,Mixed,Rural - Remote
53027001300,G5300270001300,53,Washington,WA,Grays Harbor County,27,1300,42.44029247,-123.8445864,0,54,96,77,0,29,60,42,0,41,141,58,1,13,161,32,0,24,292,39,0.5355,9.513,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,373,544,175,231,48029,39375,0.5253,625,707,594,171,378,1480,0,50,153,303,218,599,Mixed,Rural - Fringe
53027001400,G5300270001400,53,Washington,WA,Grays Harbor County,27,1400,29.9782607,-123.9028312,0,36,70,80,0,18,41,27,1,29,75,49,1,27,83,20,1,22,149,17,1.0645,7.6,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,303,240,140,159,31827,31656,0.4399,349,615,338,187,325,944,0,19,104,159,162,398,Mixed,Rural - Fringe
53027001500,G5300270001500,53,Washington,WA,Grays Harbor County,27,1500,26.83724063,-123.9488487,0,109,181,150,1,27,62,20,0,32,102,47,1,27,165,56,3,25,361,36,1.0487,18.111,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,580,476,268,285,49959,38633,0.4412,638,960,537,352,613,1498,9,55,191,323,220,811,Mixed,Rural - Fringe
53027001600,G5300270001600,53,Washington,WA,Grays Harbor County,27,1600,296.0999171,-123.9490577,0,68,165,115,1,45,100,62,0,63,239,78,2,46,278,68,2,22,340,45,0.2675,10.3568,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,759,752,224,249,42292,37130,0.3819,957,719,837,480,672,1464,29,253,571,647,261,223,Mixed,Rural - Distant
53027940000,G5300270940000,53,Washington,WA,Grays Harbor County,27,940000,809.9815284,-124.1343994,0,19,30,25,1,6,19,2,0,7,46,11,0,6,34,3,0,5,57,2,0,2.6666,112.105141,PUD No 1 of Grays Harbor County,PSubdiv,1032.383515,111.8071863,0.10830005,,,,96,74,64,94,35417,29762,0.4584,147,327,207,9,48,303,5,30,129,123,28,13,Mixed,Rural - Remote
53033002400,G5300330002400,53,Washington,WA,King County,33,2400,0.978104441,-122.2878258,0,48,33,16,3,59,37,25,4,41,65,17,13,61,118,12,47,127,450,38,0,3.6232,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,348,412,232,255,128578,103917,0.4004,365,652,298,591,622,783,0,21,60,193,872,101,Mixed,City - Large
53033003800,G5300330003800,53,Washington,WA,King County,33,3800,0.624606188,-122.2955292,2,53,27,24,3,33,17,11,3,34,33,9,8,54,64,21,43,85,285,29,1.0855,5.7212,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,292,203,156,205,126250,96310,0.4514,300,461,200,409,412,568,4,60,67,117,398,210,Mixed,City - Large
53033007402,G5300330007402,53,Washington,WA,King County,33,7402,0.249283742,-122.3244188,12,411,199,148,33,336,268,109,24,222,169,66,25,144,265,45,68,198,567,77,1.9077,21.5917,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,2268,1006,108,66,116179,41842,0.4576,230,139,112,621,653,3882,31,530,738,860,275,1014,Mixed,City - Large
53033009000,G5300330009000,53,Washington,WA,King County,33,9000,0.820732162,-122.3090976,14,314,133,94,9,109,63,41,10,82,92,21,18,107,127,31,42,102,271,28,2.1537,19.6482,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,905,483,215,139,65357,44571,0.4827,742,474,102,384,406,2180,78,701,361,244,167,191,Mixed,City - Large
53033009800,G5300330009800,53,Washington,WA,King County,33,9800,1.930637119,-122.383094,3,178,61,57,7,94,99,39,21,273,275,86,20,188,217,51,123,232,859,71,0.8788,25.1895,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,943,1114,478,491,112581,71705,0.413,734,1584,520,1444,1498,1997,55,174,313,349,656,1479,Mixed,City - Large
53033011402,G5300330011402,53,Washington,WA,King County,33,11402,1.186184736,-122.3646253,16,265,121,76,8,122,103,37,21,120,127,52,19,130,198,31,31,110,223,28,6.18,32.0427,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,629,601,313,332,55667,47701,0.4386,603,904,255,488,539,2664,33,146,303,562,603,228,Mixed,City - Large
53033022101,G5300330022101,53,Washington,WA,King County,33,22101,3.620837772,-122.250996,6,119,42,37,3,36,26,11,6,61,66,24,17,92,173,40,87,179,637,61,1.4826,11.983,87.6762795,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,317,729,270,445,105395,100168,0.451,777,992,371,1092,1012,794,7,185,631,684,239,15,Mixed,Suburban - Large
